GivenName,SurnameCount,Female,Male,Gender,pVal
樹,24,1,23,m,0.0430000014603138
樹美,2,1,1,b,0.378881573677063
樹里,2,2,0,f,0.044897086918354
周,17,0,17,m,0.0174575205892324
周作,17,0,17,m,0.0174575205892324
周子,8,8,0,f,4.06324170398875E-06
周平,28,0,28,m,0.00700000021606684
宗一郎,17,0,17,m,0.0174575205892324
修,192,0,192,m,0.00100000004749745
修一,88,0,88,m,0.00100000004749745
修三,14,0,14,m,0.0356632508337498
修司,29,0,29,m,0.00600000005215406
修子,5,5,0,f,0.000427115563070402
修二,33,0,33,m,0.00400000018998981
修平,50,0,50,m,0.00100000004749745
秀,19,1,18,b,0.0662333220243454
秀一,66,0,66,m,0.00100000004749745
秀紀,15,0,15,m,0.0281065888702869
秀幸,50,0,50,m,0.00100000004749745
秀行,25,0,25,m,0.00999999977648258
秀司,13,0,13,m,0.0452515780925751
秀子,18,18,0,f,7.41247883385976E-13
秀治,15,0,15,m,0.0281065888702869
秀実,5,3,2,b,0.0674585998058319
秀樹,162,0,162,m,0.00100000004749745
秀俊,16,0,16,m,0.0221511032432318
秀昭,32,0,32,m,0.00400000018998981
秀人,34,0,34,m,0.00300000002607703
秀則,14,0,14,m,0.0356632508337498
秀代,2,2,0,f,0.044897086918354
秀男,23,0,23,m,0.00418317271396518
秀典,24,0,24,m,0.0120000001043081
秀二,16,0,16,m,0.0221511032432318
秀之,28,0,28,m,0.00700000021606684
秀美,11,10,1,f,1.62015999194409E-06
秀彦,13,0,13,m,0.0452515780925751
秀夫,36,0,36,m,0.00300000002607703
秀文,22,0,22,m,0.00530784949660301
秀明,64,0,64,m,0.00100000004749745
秀雄,33,0,33,m,0.00400000018998981
秀和,47,0,47,m,0.00100000004749745
秋子,2,2,0,f,0.044897086918354
充,57,1,56,m,0.00100000004749745
充紀,2,1,1,b,0.378881573677063
充子,6,6,0,f,9.05012275325134E-05
充代,2,2,0,f,0.044897086918354
重子,3,3,0,f,0.00951321329921484
淑,3,1,2,b,0.510489940643311
淑江,6,6,0,f,9.05012275325134E-05
淑子,17,17,0,f,3.49827848980522E-12
淑美,2,2,0,f,0.044897086918354
俊,34,1,33,m,0.00999999977648258
俊一,51,0,51,m,0.00100000004749745
俊介,67,0,67,m,0.00100000004749745
俊恵,2,2,0,f,0.044897086918354
俊宏,14,0,14,m,0.0356632508337498
俊幸,26,0,26,m,0.00899999961256981
俊行,26,0,26,m,0.00899999961256981
俊哉,30,0,30,m,0.00499999988824129
俊子,10,10,0,f,1.82427712047684E-07
俊治,15,0,15,m,0.0281065888702869
俊樹,20,0,20,m,0.00854563154280186
俊二,27,0,27,m,0.00800000037997961
俊之,45,0,45,m,0.00100000004749745
俊博,17,0,17,m,0.0174575205892324
俊美,4,2,2,b,0.199324056506157
俊彦,57,0,57,m,0.00100000004749745
俊夫,20,0,20,m,0.00854563154280186
俊文,17,0,17,m,0.0174575205892324
俊輔,43,0,43,m,0.00100000004749745
俊明,46,0,46,m,0.00100000004749745
俊也,17,0,17,m,0.0174575205892324
俊雄,26,0,26,m,0.00899999961256981
俊郎,22,0,22,m,0.00530784949660301
俊和,15,0,15,m,0.0281065888702869
春佳,2,2,0,f,0.044897086918354
春江,3,3,0,f,0.00951321329921484
春香,10,10,0,f,1.82427712047684E-07
春菜,10,10,0,f,1.82427712047684E-07
春樹,18,0,18,m,0.0137584581971169
春代,2,2,0,f,0.044897086918354
春奈,5,5,0,f,0.000427115563070402
春乃,2,2,0,f,0.044897086918354
春美,12,11,1,f,3.7375860983957E-07
瞬,16,0,16,m,0.0221511032432318
駿,39,0,39,m,0.0020000000949949
旬,5,1,4,b,0.712765634059906
旬子,3,3,0,f,0.00951321329921484
淳,226,1,225,m,0.00100000004749745
淳一,106,0,106,m,0.00100000004749745
淳司,20,0,20,m,0.00854563154280186
淳史,17,0,17,m,0.0174575205892324
淳子,64,64,0,f,0.00100000004749745
淳二,20,0,20,m,0.00854563154280186
淳美,4,3,1,f,0.0320056080818176
淳也,23,0,23,m,0.00418317271396518
準子,3,3,0,f,0.00951321329921484
潤,93,1,92,m,0.00100000004749745
潤一,32,0,32,m,0.00400000018998981
潤子,13,13,0,f,1.73547376469685E-09
潤也,15,0,15,m,0.0281065888702869
純,98,5,93,m,0.00100000004749745
純一,85,0,85,m,0.00100000004749745
純恵,3,3,0,f,0.00951321329921484
純子,96,96,0,f,0.00100000004749745
純平,29,0,29,m,0.00600000005215406
純也,31,0,31,m,0.00499999988824129
順,23,1,22,m,0.0300507359206676
順一,48,0,48,m,0.00100000004749745
順子,71,71,0,f,0.00100000004749745
順平,13,0,13,m,0.0452515780925751
初江,5,5,0,f,0.000427115563070402
初子,3,3,0,f,0.00951321329921484
初枝,4,4,0,f,0.00201574829407036
初美,9,8,1,f,2.96815142064588E-05
渚,9,9,0,f,8.60957527493156E-07
勝,122,0,122,m,0.00100000004749745
勝久,23,0,23,m,0.00418317271396518
勝己,17,0,17,m,0.0174575205892324
勝弘,13,0,13,m,0.0452515780925751
勝江,2,2,0,f,0.044897086918354
勝子,4,4,0,f,0.00201574829407036
勝治,13,0,13,m,0.0452515780925751
勝則,19,0,19,m,0.0108431875705719
勝代,3,3,0,f,0.00951321329921484
勝之,20,0,20,m,0.00854563154280186
勝博,15,0,15,m,0.0281065888702869
勝美,21,2,19,b,0.146993979811668
勝彦,55,0,55,m,0.00100000004749745
勝也,57,0,57,m,0.00100000004749745
勝利,27,0,27,m,0.00800000037997961
匠,48,0,48,m,0.00100000004749745
将,32,0,32,m,0.00400000018998981
将司,17,0,17,m,0.0174575205892324
将史,17,0,17,m,0.0174575205892324
将人,23,0,23,m,0.00418317271396518
将太,17,0,17,m,0.0174575205892324
将之,15,0,15,m,0.0281065888702869
小枝,2,2,0,f,0.044897086918354
小雪,2,2,0,f,0.044897086918354
小百合,22,22,0,f,1.49416918945102E-15
小夜子,3,3,0,f,0.00951321329921484
尚,45,0,45,m,0.00100000004749745
尚希,4,1,3,b,0.614211916923523
尚宏,13,0,13,m,0.0452515780925751
尚江,2,2,0,f,0.044897086918354
尚史,19,0,19,m,0.0108431875705719
尚子,47,47,0,f,0.00100000004749745
尚志,21,0,21,m,0.00673490390181541
尚樹,27,0,27,m,0.00800000037997961
尚之,32,0,32,m,0.00400000018998981
尚美,27,27,0,f,0.00100000004749745
彰,72,0,72,m,0.00100000004749745
彰一,15,0,15,m,0.0281065888702869
彰子,12,12,0,f,8.19047318856292E-09
昇,82,0,82,m,0.00100000004749745
昌宏,48,0,48,m,0.00100000004749745
昌幸,16,0,16,m,0.0221511032432318
昌弘,45,0,45,m,0.00100000004749745
昌史,36,0,36,m,0.00300000002607703
昌子,35,35,0,f,0.00100000004749745
昌志,20,0,20,m,0.00854563154280186
昌樹,22,0,22,m,0.00530784949660301
昌代,13,12,1,f,8.56504627222421E-08
昌之,16,0,16,m,0.0221511032432318
昌美,10,9,1,f,6.96772576702642E-06
昌彦,33,0,33,m,0.00400000018998981
昌平,16,0,16,m,0.0221511032432318
昌也,19,0,19,m,0.0108431875705719
昭,28,0,28,m,0.00700000021606684
昭一,15,0,15,m,0.0281065888702869
昭江,2,2,0,f,0.044897086918354
昭子,13,13,0,f,1.73547376469685E-09
昭人,15,0,15,m,0.0281065888702869
昭代,2,2,0,f,0.044897086918354
昭美,2,2,0,f,0.044897086918354
昭彦,49,0,49,m,0.00100000004749745
昭夫,23,0,23,m,0.00418317271396518
晶,19,8,11,f,0.0322288163006306
晶江,3,3,0,f,0.00951321329921484
晶子,34,34,0,f,0.00100000004749745
梢,9,9,0,f,8.60957527493156E-07
渉,69,0,69,m,0.00100000004749745
照子,6,6,0,f,9.05012275325134E-05
照代,4,4,0,f,0.00201574829407036
照美,10,10,0,f,1.82427712047684E-07
省吾,21,0,21,m,0.00673490390181541
祥恵,4,4,0,f,0.00201574829407036
祥子,40,40,0,f,0.00100000004749745
祥代,3,3,0,f,0.00951321329921484
祥平,19,0,19,m,0.0108431875705719
章,71,1,70,m,0.00100000004749745
章子,19,19,0,f,1.57062514036244E-13
笑子,2,2,0,f,0.044897086918354
常子,2,2,0,f,0.044897086918354
穣,17,0,17,m,0.0174575205892324
譲,22,0,22,m,0.00530784949660301
伸,30,0,30,m,0.00499999988824129
伸一,77,0,77,m,0.00100000004749745
伸一郎,17,0,17,m,0.0174575205892324
伸介,22,0,22,m,0.00530784949660301
伸幸,21,0,21,m,0.00673490390181541
伸江,4,4,0,f,0.00201574829407036
伸行,18,0,18,m,0.0137584581971169
伸哉,13,0,13,m,0.0452515780925751
伸子,18,18,0,f,7.41247883385976E-13
伸枝,2,2,0,f,0.044897086918354
伸治,23,0,23,m,0.00418317271396518
伸二,31,0,31,m,0.00499999988824129
伸之,18,0,18,m,0.0137584581971169
伸彦,17,0,17,m,0.0174575205892324
伸夫,19,0,19,m,0.0108431875705719
伸也,36,0,36,m,0.00300000002607703
信,27,0,27,m,0.00800000037997961
信一,48,0,48,m,0.00100000004749745
信一郎,15,0,15,m,0.0281065888702869
信介,21,0,21,m,0.00673490390181541
信吾,19,0,19,m,0.0108431875705719
信幸,24,0,24,m,0.0120000001043081
信江,4,4,0,f,0.00201574829407036
信行,54,0,54,m,0.00100000004749745
信子,22,22,0,f,1.49416918945102E-15
信治,21,0,21,m,0.00673490390181541
信太郎,13,0,13,m,0.0452515780925751
信二,23,0,23,m,0.00418317271396518
信之,35,0,35,m,0.00300000002607703
信博,14,0,14,m,0.0356632508337498
信彦,23,0,23,m,0.00418317271396518
信夫,17,0,17,m,0.0174575205892324
信明,20,0,20,m,0.00854563154280186
信也,36,0,36,m,0.00300000002607703
心,7,1,6,b,0.544257760047913
心奏,2,2,0,f,0.044897086918354
心美,2,2,0,f,0.044897086918354
心優,3,3,0,f,0.00951321329921484
慎,35,0,35,m,0.00300000002607703
慎一,79,0,79,m,0.00100000004749745
慎一郎,32,0,32,m,0.00400000018998981
慎介,13,0,13,m,0.0452515780925751
慎吾,29,0,29,m,0.00600000005215406
慎司,21,0,21,m,0.00673490390181541
慎子,4,4,0,f,0.00201574829407036
慎治,20,0,20,m,0.00854563154280186
慎太郎,41,0,41,m,0.00100000004749745
慎二,22,0,22,m,0.00530784949660301
慎也,43,0,43,m,0.00100000004749745
新,24,0,24,m,0.0120000001043081
新子,2,2,0,f,0.044897086918354
晋,39,0,39,m,0.0020000000949949
晋一,28,0,28,m,0.00700000021606684
晋也,23,0,23,m,0.00418317271396518
深雪,5,5,0,f,0.000427115563070402
真,85,0,85,m,0.00100000004749745
真綾,3,3,0,f,0.00951321329921484
真依,3,3,0,f,0.00951321329921484
真依子,3,3,0,f,0.00951321329921484
真衣,11,11,0,f,3.86544840580427E-08
真一,131,0,131,m,0.00100000004749745
真一郎,34,0,34,m,0.00300000002607703
真央,10,7,3,f,0.00124697247520089
真喜,3,2,1,b,0.115664832293987
真喜子,3,3,0,f,0.00951321329921484
真希,17,15,2,f,6.80656997431583E-09
真希子,7,7,0,f,1.91762446775101E-05
真季子,2,2,0,f,0.044897086918354
真紀,40,38,2,f,0.00100000004749745
真紀子,22,22,0,f,1.49416918945102E-15
真貴子,5,5,0,f,0.000427115563070402
真起子,2,2,0,f,0.044897086918354
真弓,59,59,0,f,0.00100000004749745
真弓美,2,2,0,f,0.044897086918354
真琴,11,8,3,f,0.000359216384822503
真己,3,1,2,b,0.510489940643311
真吾,58,0,58,m,0.00100000004749745
真悟,14,0,14,m,0.0356632508337498
真宏,3,1,2,b,0.510489940643311
真弘,13,0,13,m,0.0452515780925751
真佐子,4,4,0,f,0.00201574829407036
真佐美,2,2,0,f,0.044897086918354
真菜,3,3,0,f,0.00951321329921484
真司,49,0,49,m,0.00100000004749745
真史,14,0,14,m,0.0356632508337498
真子,10,10,0,f,1.82427712047684E-07
真志,11,1,10,b,0.288318574428558
真治,28,0,28,m,0.00700000021606684
真実,19,18,1,f,1.12565842064205E-11
真実子,2,2,0,f,0.044897086918354
真寿美,3,3,0,f,0.00951321329921484
真樹,25,3,22,b,0.899999976158142
真樹子,7,7,0,f,1.91762446775101E-05
真純,3,2,1,b,0.115664832293987
真緒,3,3,0,f,0.00951321329921484
真人,56,0,56,m,0.00100000004749745
真澄,29,22,7,f,0.00100000004749745
真生,7,1,6,b,0.544257760047913
真千子,2,2,0,f,0.044897086918354
真太郎,15,0,15,m,0.0281065888702869
真代,6,6,0,f,9.05012275325134E-05
真知子,13,13,0,f,1.73547376469685E-09
真智子,8,8,0,f,4.06324170398875E-06
真奈,10,10,0,f,1.82427712047684E-07
真奈美,22,22,0,f,1.49416918945102E-15
真二,38,0,38,m,0.0020000000949949
真之,14,0,14,m,0.0356632508337498
真帆,14,14,0,f,3.67728375527676E-10
真美,28,28,0,f,0.00100000004749745
真美子,3,3,0,f,0.00951321329921484
真穂,2,2,0,f,0.044897086918354
真未,7,7,0,f,1.91762446775101E-05
真木,2,1,1,b,0.378881573677063
真也,76,0,76,m,0.00100000004749745
真弥,4,1,3,b,0.614211916923523
真矢,4,1,3,b,0.614211916923523
真唯,2,2,0,f,0.044897086918354
真優,3,3,0,f,0.00951321329921484
真優美,2,2,0,f,0.044897086918354
真悠,2,2,0,f,0.044897086918354
真有美,2,2,0,f,0.044897086918354
真由,11,11,0,f,3.86544840580427E-08
真由香,2,2,0,f,0.044897086918354
真由子,10,10,0,f,1.82427712047684E-07
真由美,101,101,0,f,0.00100000004749745
真夕子,2,2,0,f,0.044897086918354
真利子,2,2,0,f,0.044897086918354
真梨,3,3,0,f,0.00951321329921484
真梨子,7,7,0,f,1.91762446775101E-05
真理,40,35,5,f,0.00100000004749745
真理恵,3,3,0,f,0.00951321329921484
真理子,61,61,0,f,0.00100000004749745
真里,21,21,0,f,7.05164923577983E-15
真里江,2,2,0,f,0.044897086918354
真里奈,3,3,0,f,0.00951321329921484
親,5,1,4,b,0.712765634059906
進,103,0,103,m,0.00100000004749745
人美,2,1,1,b,0.378881573677063
仁,127,0,127,m,0.00100000004749745
仁栄,2,1,1,b,0.378881573677063
仁絵,2,2,0,f,0.044897086918354
仁子,4,4,0,f,0.00201574829407036
仁志,35,0,35,m,0.00300000002607703
仁実,2,2,0,f,0.044897086918354
仁美,51,51,0,f,0.00100000004749745
翠,7,7,0,f,1.91762446775101E-05
瑞,3,2,1,b,0.115664832293987
瑞絵,2,2,0,f,0.044897086918354
瑞希,16,13,3,f,5.04145248214627E-07
瑞季,5,5,0,f,0.000427115563070402
瑞稀,3,2,1,b,0.115664832293987
瑞紀,8,5,3,f,0.0134072359651327
瑞貴,7,1,6,b,0.544257760047913
瑞恵,7,7,0,f,1.91762446775101E-05
瑞生,5,2,3,b,0.287234365940094
瑞姫,2,2,0,f,0.044897086918354
瑞穂,20,17,3,f,2.04216998866968E-09
崇,113,0,113,m,0.00100000004749745
崇史,26,0,26,m,0.00899999961256981
崇之,16,0,16,m,0.0221511032432318
澄恵,2,2,0,f,0.044897086918354
澄江,5,5,0,f,0.000427115563070402
澄香,3,3,0,f,0.00951321329921484
澄子,8,8,0,f,4.06324170398875E-06
世津子,2,2,0,f,0.044897086918354
世里奈,2,2,0,f,0.044897086918354
成央,3,1,2,b,0.510489940643311
成香,3,3,0,f,0.00951321329921484
成子,4,4,0,f,0.00201574829407036
成美,15,12,3,f,1.94184826796118E-06
政幸,17,0,17,m,0.0174575205892324
政江,2,2,0,f,0.044897086918354
政子,5,5,0,f,0.000427115563070402
政人,18,0,18,m,0.0137584581971169
政則,17,0,17,m,0.0174575205892324
政代,2,2,0,f,0.044897086918354
政美,8,2,6,b,0.531049966812134
政彦,24,0,24,m,0.0120000001043081
政明,15,0,15,m,0.0281065888702869
星子,2,2,0,f,0.044897086918354
晴佳,2,2,0,f,0.044897086918354
晴絵,3,3,0,f,0.00951321329921484
晴香,7,7,0,f,1.91762446775101E-05
晴菜,6,6,0,f,9.05012275325134E-05
晴子,15,15,0,f,7.79177139476062E-11
晴奈,3,3,0,f,0.00951321329921484
晴美,29,29,0,f,0.00100000004749745
晴彦,16,0,16,m,0.0221511032432318
正,101,0,101,m,0.00100000004749745
正一,36,0,36,m,0.00300000002607703
正紀,15,0,15,m,0.0281065888702869
正義,33,0,33,m,0.00400000018998981
正恵,6,6,0,f,9.05012275325134E-05
正憲,20,0,20,m,0.00854563154280186
正己,16,0,16,m,0.0221511032432318
正宏,14,0,14,m,0.0356632508337498
正幸,68,0,68,m,0.00100000004749745
正広,16,0,16,m,0.0221511032432318
正弘,29,0,29,m,0.00600000005215406
正江,3,3,0,f,0.00951321329921484
正浩,30,0,30,m,0.00499999988824129
正行,50,0,50,m,0.00100000004749745
正剛,14,0,14,m,0.0356632508337498
正司,14,0,14,m,0.0356632508337498
正史,23,0,23,m,0.00418317271396518
正子,19,19,0,f,1.57062514036244E-13
正志,30,0,30,m,0.00499999988824129
正枝,2,2,0,f,0.044897086918354
正治,29,0,29,m,0.00600000005215406
正樹,107,0,107,m,0.00100000004749745
正俊,18,0,18,m,0.0137584581971169
正純,14,0,14,m,0.0356632508337498
正勝,13,0,13,m,0.0452515780925751
正昭,14,0,14,m,0.0356632508337498
正信,18,0,18,m,0.0137584581971169
正人,115,0,115,m,0.00100000004749745
正晴,17,0,17,m,0.0174575205892324
正則,26,0,26,m,0.00899999961256981
正典,24,0,24,m,0.0120000001043081
正道,18,0,18,m,0.0137584581971169
正二,18,0,18,m,0.0137584581971169
正之,36,0,36,m,0.00300000002607703
正博,52,0,52,m,0.00100000004749745
正美,35,13,22,f,0.0209999997168779
正彦,41,0,41,m,0.00100000004749745
正敏,21,0,21,m,0.00673490390181541
正夫,24,0,24,m,0.0120000001043081
正文,18,0,18,m,0.0137584581971169
正巳,22,0,22,m,0.00530784949660301
正明,81,0,81,m,0.00100000004749745
正也,16,0,16,m,0.0221511032432318
正裕,17,0,17,m,0.0174575205892324
正雄,20,0,20,m,0.00854563154280186
正和,73,0,73,m,0.00100000004749745
清,60,0,60,m,0.00100000004749745
清一,25,0,25,m,0.00999999977648258
清貴,14,0,14,m,0.0356632508337498
清恵,3,3,0,f,0.00951321329921484
清江,2,2,0,f,0.044897086918354
清香,6,6,0,f,9.05012275325134E-05
清子,16,16,0,f,1.65099323101714E-11
清志,31,0,31,m,0.00499999988824129
清実,5,2,3,b,0.287234365940094
清人,16,0,16,m,0.0221511032432318
清美,54,43,11,f,0.00100000004749745
清隆,26,0,26,m,0.00899999961256981
生,4,1,3,b,0.614211916923523
聖,49,2,47,m,0.00400000018998981
聖華,2,2,0,f,0.044897086918354
聖子,34,34,0,f,0.00100000004749745
聖奈,3,3,0,f,0.00951321329921484
聖美,2,2,0,f,0.044897086918354
聖也,13,0,13,m,0.0452515780925751
誠,386,0,386,m,0.00100000004749745
誠一,51,0,51,m,0.00100000004749745
誠一郎,25,0,25,m,0.00999999977648258
誠司,48,0,48,m,0.00100000004749745
誠子,5,5,0,f,0.000427115563070402
誠治,24,0,24,m,0.0120000001043081
誠二,41,0,41,m,0.00100000004749745
誠也,22,0,22,m,0.00530784949660301
誓子,2,2,0,f,0.044897086918354
静,5,5,0,f,0.000427115563070402
静恵,2,2,0,f,0.044897086918354
静江,3,3,0,f,0.00951321329921484
静香,13,13,0,f,1.73547376469685E-09
静子,7,7,0,f,1.91762446775101E-05
静代,2,2,0,f,0.044897086918354
斉,19,0,19,m,0.0108431875705719
摂子,2,2,0,f,0.044897086918354
節子,27,27,0,f,0.00100000004749745
雪絵,2,2,0,f,0.044897086918354
雪江,3,3,0,f,0.00951321329921484
雪乃,2,2,0,f,0.044897086918354
千亜紀,2,2,0,f,0.044897086918354
千温,2,2,0,f,0.044897086918354
千佳,11,11,0,f,3.86544840580427E-08
千佳子,10,10,0,f,1.82427712047684E-07
千加子,3,3,0,f,0.00951321329921484
千夏,16,16,0,f,1.65099323101714E-11
千花,2,2,0,f,0.044897086918354
千華,3,3,0,f,0.00951321329921484
千賀,3,3,0,f,0.00951321329921484
千賀子,10,10,0,f,1.82427712047684E-07
千雅,2,2,0,f,0.044897086918354
千雅子,3,3,0,f,0.00951321329921484
千絵,8,8,0,f,4.06324170398875E-06
千恵,36,36,0,f,0.00100000004749745
千恵子,24,24,0,f,0.00100000004749745
千恵美,6,6,0,f,9.05012275325134E-05
千恵里,2,2,0,f,0.044897086918354
千景,7,7,0,f,1.91762446775101E-05
千湖,2,2,0,f,0.044897086918354
千弘,3,1,2,b,0.510489940643311
千晃,4,3,1,f,0.0320056080818176
千紘,7,5,2,f,0.00608952762559056
千香,2,2,0,f,0.044897086918354
千香子,3,3,0,f,0.00951321329921484
千沙,2,2,0,f,0.044897086918354
千史,2,1,1,b,0.378881573677063
千枝,7,7,0,f,1.91762446775101E-05
千枝子,2,2,0,f,0.044897086918354
千寿,2,2,0,f,0.044897086918354
千寿子,2,2,0,f,0.044897086918354
千秋,24,18,6,f,0.00100000004749745
千春,31,24,7,f,0.00100000004749745
千昭,2,1,1,b,0.378881573677063
千晶,16,16,0,f,1.65099323101714E-11
千尋,48,32,16,f,0.00100000004749745
千晴,18,14,4,f,4.66850394786889E-07
千草,8,8,0,f,4.06324170398875E-06
千代,11,11,0,f,3.86544840580427E-08
千代子,12,12,0,f,8.19047318856292E-09
千代美,9,9,0,f,8.60957527493156E-07
千智,3,2,1,b,0.115664832293987
千津,2,2,0,f,0.044897086918354
千津子,3,3,0,f,0.00951321329921484
千鶴,21,21,0,f,7.05164923577983E-15
千鶴子,9,9,0,f,8.60957527493156E-07
千登世,2,2,0,f,0.044897086918354
千奈美,2,2,0,f,0.044897086918354
千波,4,4,0,f,0.00201574829407036
千博,2,1,1,b,0.378881573677063
千帆,3,3,0,f,0.00951321329921484
千歩,2,2,0,f,0.044897086918354
千穂,19,19,0,f,1.57062514036244E-13
千穂子,2,2,0,f,0.044897086918354
千明,15,11,4,f,2.22973303607432E-05
千裕,11,7,4,f,0.00280054565519094
千理,2,1,1,b,0.378881573677063
千里,20,17,3,f,2.04216998866968E-09
宣子,7,7,0,f,1.91762446775101E-05
泉,38,18,20,f,0.00100000004749745
善子,2,2,0,f,0.044897086918354
善美,2,1,1,b,0.378881573677063
善彦,19,0,19,m,0.0108431875705719
素子,16,16,0,f,1.65099323101714E-11
創,15,0,15,m,0.0281065888702869
奏,7,5,2,f,0.00608952762559056
奏愛,2,2,0,f,0.044897086918354
奏子,6,6,0,f,9.05012275325134E-05
想,2,1,1,b,0.378881573677063
操,22,8,14,b,0.0750878602266312
早希,7,7,0,f,1.91762446775101E-05
早紀,21,21,0,f,7.05164923577983E-15
早織,7,7,0,f,1.91762446775101E-05
早代,2,2,0,f,0.044897086918354
早知子,2,2,0,f,0.044897086918354
早百合,2,2,0,f,0.044897086918354
早苗,45,44,1,f,0.00100000004749745
総子,2,2,0,f,0.044897086918354
聡,217,0,217,m,0.00100000004749745
聡恵,2,2,0,f,0.044897086918354
聡史,16,0,16,m,0.0221511032432318
聡子,43,43,0,f,0.00100000004749745
聡志,17,0,17,m,0.0174575205892324
聡美,20,20,0,f,3.32798702875128E-14
蒼,5,1,4,b,0.712765634059906
蒼空,4,1,3,b,0.614211916923523
則子,14,14,0,f,3.67728375527676E-10
多佳子,2,2,0,f,0.044897086918354
多賀子,5,5,0,f,0.000427115563070402
多恵,2,2,0,f,0.044897086918354
多恵子,5,5,0,f,0.000427115563070402
多香子,2,2,0,f,0.044897086918354
多津子,2,2,0,f,0.044897086918354
多美子,5,5,0,f,0.000427115563070402
太,36,0,36,m,0.00300000002607703
太一,57,0,57,m,0.00100000004749745
太志,15,0,15,m,0.0281065888702869
太郎,57,0,57,m,0.00100000004749745
泰,27,0,27,m,0.00800000037997961
泰久,19,0,19,m,0.0108431875705719
泰弘,42,0,42,m,0.00100000004749745
泰行,16,0,16,m,0.0221511032432318
泰三,18,0,18,m,0.0137584581971169
泰史,13,0,13,m,0.0452515780925751
泰子,20,20,0,f,3.32798702875128E-14
泰志,16,0,16,m,0.0221511032432318
泰治,14,0,14,m,0.0356632508337498
泰生,13,0,13,m,0.0452515780925751
泰代,3,3,0,f,0.00951321329921484
泰典,15,0,15,m,0.0281065888702869
泰之,26,0,26,m,0.00899999961256981
泰彦,20,0,20,m,0.00854563154280186
泰明,14,0,14,m,0.0356632508337498
大,65,0,65,m,0.00100000004749745
大介,134,0,134,m,0.00100000004749745
大貴,38,0,38,m,0.0020000000949949
